taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2436646	Ateles chamek (Humboldt, 1812)	2436646	Ateles chamek (Humboldt, 1812)	87	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles chamek	2436646	EN
7962394	Tarsius fuscus Fischer, 1804	7962394	Tarsius fuscus Fischer, 1804	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Tarsius	2436483	Tarsius fuscus	7962394	VU
4267319	Gorilla beringei beringei	4267319	Gorilla beringei beringei	226	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Gorilla	2436440	Gorilla beringei	7262070	EN
9335792	Cheracebus lugens (Humboldt, 1811)	9335792	Cheracebus lugens (Humboldt, 1811)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cheracebus	9057356	Cheracebus lugens	9335792	LC
4266877	Saguinus fuscicollis lagonotus (Jiménez de la Espada, 1870)	9634740	Leontocebus lagonotus (Jiménez de la Espada, 1870)	24	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus lagonotus	9634740	LC
5786436	Lepilemur sahamalazensis Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2006	9655824	Lepilemur sahamalaza Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2017	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur sahamalaza	9655824	NE
7342635	Sciurocheirus alleni (Waterhouse, 1838)	7342635	Sciurocheirus alleni (Waterhouse, 1838)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Sciurocheirus	4827710	Sciurocheirus alleni	7342635	NT
5786439	Lepilemur milanoii Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006	5786439	Lepilemur milanoii Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur milanoii	5786439	EN
7262013	Presbytis siamensis (Müller & Schlegel, 1841)	7262013	Presbytis siamensis (Müller & Schlegel, 1841)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis siamensis	7262013	NT
4267117	Chlorocebus tantalus budgetti (Pocock, 1907)	4267117	Chlorocebus tantalus budgetti (Pocock, 1907)	12	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus tantalus	7262032	LC
6075607	Colobus angolensis ruwenzorii Thomas, 1901	6075607	Colobus angolensis ruwenzorii Thomas, 1901	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus angolensis	5963047	DD
9496982	Paragalago granti (Thomas & Wroughton, 1907)	9496982	Paragalago granti (Thomas & Wroughton, 1907)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Paragalago	9553756	Paragalago granti	9496982	LC
4266908	Cebus albifrons cuscinus Thomas, 1901	8275011	Cebus cuscinus Thomas, 1901	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus cuscinus	8275011	NT
4267338	Avahi occidentalis (Lorenz, 1898)	4267338	Avahi occidentalis (Lorenz, 1898)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi occidentalis	4267338	VU
5219574	Cercopithecus pogonias Bennett, 1833	5219574	Cercopithecus pogonias Bennett, 1833	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus pogonias	5219574	NT
5707353	Cercopithecus denti Thomas, 1907	5707353	Cercopithecus denti Thomas, 1907	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus denti	5707353	LC
5707417	Pongo pygmaeus pygmaeus	5707417	Pongo pygmaeus pygmaeus	11	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR
8942897	Hapalemur griseus ranomafanensis Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007	8942897	Hapalemur griseus ranomafanensis Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Hapalemur	2436413	Hapalemur griseus	2436414	VU
2436636	Cebus albifrons (Humboldt, 1812)	2436636	Cebus albifrons (Humboldt, 1812)	204	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus albifrons	2436636	LC
5219557	Mandrillus leucophaeus (F.Cuvier, 1807)	5219557	Mandrillus leucophaeus (F.Cuvier, 1807)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Mandrillus	5219555	Mandrillus leucophaeus	5219557	EN
7262062	Nomascus concolor (Harlan, 1826)	7262062	Nomascus concolor (Harlan, 1826)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus concolor	7262062	CR
5786432	Lepilemur aeeclis Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2017	5786432	Lepilemur aeeclis Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2017	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur aeeclis	5786432	EN
7262037	Mandrillus leucophaeus leucophaeus	7262037	Mandrillus leucophaeus leucophaeus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Mandrillus	5219555	Mandrillus leucophaeus	5219557	EN
5707415	Aotus azarae boliviensis Elliot, 1907	5707415	Aotus azarae boliviensis Elliot, 1907	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Aotidae	3239574	Aotus	2436667	Aotus azarae	5707409	DD
2436376	Callicebus Thomas, 1903	2436376	Callicebus Thomas, 1903	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Callicebus	2436376			NE
2436609	Macaca thibetana (A.Milne-Edwards, 1870)	2436609	Macaca thibetana (A.Milne-Edwards, 1870)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca thibetana	2436609	NT
7883235	Piliocolobus semlikiensis (Colyn, 1991)	7883235	Piliocolobus semlikiensis (Colyn, 1991)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus semlikiensis	7883235	VU
8026591	Saguinus ursulus Hoffmannsegg, 1807	11011727	Saguinus ursula Hoffmannsegg, 1807	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus ursula	11011727	VU
2436641	Ateles fusciceps Gray, 1866	2436641	Ateles fusciceps Gray, 1866	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles fusciceps	2436641	EN
5219526	Chiropotes albinasus (I.Geoffroy Saint-Hilaire & Deville, 1848)	5219526	Chiropotes albinasus (I.Geoffroy Saint-Hilaire & Deville, 1848)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Chiropotes	2436405	Chiropotes albinasus	5219526	VU
5219528	Propithecus tattersalli Simons, 1988	5219528	Propithecus tattersalli Simons, 1988	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus tattersalli	5219528	CR
7262074	Loris lydekkerianus lydekkerianus	7262074	Loris lydekkerianus lydekkerianus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris lydekkerianus	7262073	NT
2436475	Saguinus inustus (Schwarz, 1951)	2436475	Saguinus inustus (Schwarz, 1951)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus inustus	2436475	LC
5786035	Avahi ramanantsoavanai Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006	5786036	Avahi ramanantsoavani Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi ramanantsoavani	5786036	VU
8591872	Pithecia vanzolinii Hershkovitz, 1987	8591872	Pithecia vanzolinii Hershkovitz, 1987	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia vanzolinii	8591872	DD
4827382	Cebuella pygmaea (Spix, 1823)	4827382	Cebuella pygmaea (Spix, 1823)	88	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Cebuella	8214404	Cebuella pygmaea	4827382	VU
9785768	Tarsius supriatnai Shekelle, Groves, Maryanto & Mittermeier, 2017	9785768	Tarsius supriatnai Shekelle, Groves, Maryanto & Mittermeier, 2017	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Tarsius	2436483	Tarsius supriatnai	9785768	VU
4266888	Saguinus imperator subgrisescens (Lönnberg, 1940)	4266888	Saguinus imperator subgrisescens (Lönnberg, 1940)	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus imperator	2436471	LC
5786458	Mico rondoni Ferrari, Sena, Schneider & Silva Jr., 2010	5786458	Mico rondoni Ferrari, Sena, Schneider & Silva Jr., 2010	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico rondoni	5786458	VU
2436514	Euoticus elegantulus (LeConte, 1857)	2436514	Euoticus elegantulus (LeConte, 1857)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Euoticus	2436512	Euoticus elegantulus	2436514	LC
2436546	Cercocebus agilis A.Milne-Edwards, 1886	2436546	Cercocebus agilis A.Milne-Edwards, 1886	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus agilis	2436546	LC
4267290	Galago senegalensis braccatus Elliot, 1907	4267290	Galago senegalensis braccatus Elliot, 1907	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago senegalensis	9198359	LC
5219570	Cercopithecus cephus (Linnaeus, 1758)	5219570	Cercopithecus cephus (Linnaeus, 1758)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus cephus	5219570	LC
8594043	Pithecia milleri Allen, 1914	8594043	Pithecia milleri Allen, 1914	47	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia milleri	8594043	VU
4267239	Lagothrix poeppigii Schinz, 1844	5786087	Lagothrix lagothricha poeppigii Schinz, 1844	28	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Lagothrix	2436656	Lagothrix lagothricha	5786085	EN
4267241	Lagothrix lugens Elliot, 1907	5786084	Lagothrix lagothricha lugens Elliot, 1907	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Lagothrix	2436656	Lagothrix lagothricha	5786085	CR
6075609	Colobus guereza matschiei Neumann, 1899	6075609	Colobus guereza matschiei Neumann, 1899	81	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus guereza	5963045	LC
9634081	Plecturocebus cupreus (Spix, 1823)	9634081	Plecturocebus cupreus (Spix, 1823)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus cupreus	9634081	LC
4267061	Trachypithecus vetulus nestor (Bennett, 1833)	8988151	Semnopithecus vetulus nestor Bennett, 1833	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus vetulus	7460229	CR
9234391	Plecturocebus discolor (I.Geoffroy Saint-Hilaire & Deville, 1848)	9234391	Plecturocebus discolor (I.Geoffroy Saint-Hilaire & Deville, 1848)	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus discolor	9234391	LC
2436525	Nasalis larvatus (van Wurmb, 1787)	2436525	Nasalis larvatus (van Wurmb, 1787)	380	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Nasalis	2436524	Nasalis larvatus	2436525	EN
4266934	Eulemur rufus (Audebert, 1799)	4266934	Eulemur rufus (Audebert, 1799)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur rufus	4266934	VU
9068813	Otolemur crassicaudatus argentatus (Lönnberg, 1913)	9068813	Otolemur crassicaudatus argentatus (Lönnberg, 1913)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Otolemur	2436509	Otolemur crassicaudatus	8978926	LC
9494739	Plecturocebus aureipalatii (Wallace, Gómez, A.M.Felton & A.Felton, 2006)	9494739	Plecturocebus aureipalatii (Wallace, Gómez, A.M.Felton & A.Felton, 2006)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus aureipalatii	9494739	LC
4267166	Pygathrix nigripes (A.Milne-Edwards, 1871)	4267166	Pygathrix nigripes (A.Milne-Edwards, 1871)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Pygathrix	2436527	Pygathrix nigripes	4267166	CR
4267069	Trachypithecus obscurus flavicauda (Elliot, 1910)	4267069	Trachypithecus obscurus flavicauda (Elliot, 1910)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus obscurus	2436535	VU
4267267	Nomascus gabriellae (Thomas, 1909)	4267267	Nomascus gabriellae (Thomas, 1909)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus gabriellae	4267267	EN
9401316	Plecturocebus pallescens (Thomas, 1907)	9401316	Plecturocebus pallescens (Thomas, 1907)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus pallescens	9401316	LC
2436421	Eulemur rubriventer (I.Geoffroy Saint-Hilaire, 1850)	2436421	Eulemur rubriventer (I.Geoffroy Saint-Hilaire, 1850)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur rubriventer	2436421	VU
5219530	Propithecus verreauxi Grandidier, 1867	5219530	Propithecus verreauxi Grandidier, 1867	169	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus verreauxi	5219530	CR
4267114	Theropithecus gelada obscurus Heuglin, 1863	4267114	Theropithecus gelada obscurus Heuglin, 1863	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Theropithecus	2436552	Theropithecus gelada	2436553	LC
7262032	Chlorocebus tantalus (Ogilby, 1841)	7262032	Chlorocebus tantalus (Ogilby, 1841)	350	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus tantalus	7262032	LC
5786456	Mico argentatus (Linnaeus, 1771)	5786456	Mico argentatus (Linnaeus, 1771)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico argentatus	5786456	LC
8023923	Hylobates funereus I.Geoffroy Saint-Hilaire, 1850	8023923	Hylobates funereus I.Geoffroy Saint-Hilaire, 1850	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates funereus	8023923	EN
9198359	Galago senegalensis É.Geoffroy Saint-Hilaire, 1796	9198359	Galago senegalensis É.Geoffroy Saint-Hilaire, 1796	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago senegalensis	9198359	LC
9246350	Paragalago zanzibaricus (Matschie, 1893)	9246350	Paragalago zanzibaricus (Matschie, 1893)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Paragalago	9553756	Paragalago zanzibaricus	9246350	NT
2436565	Chlorocebus Gray, 1870	2436565	Chlorocebus Gray, 1870	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565			NE
5707372	Cercopithecus cephus cephodes Pocock, 1907	5707372	Cercopithecus cephus cephodes Pocock, 1907	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus cephus	5219570	NT
5707350	Cercopithecus pogonias pogonias	5707350	Cercopithecus pogonias pogonias	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus pogonias	5219574	VU
5786270	Cercopithecus mitis monoides I.Geoffroy Saint-Hilaire, 1841	5786270	Cercopithecus mitis monoides I.Geoffroy Saint-Hilaire, 1841	21	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	LC
6075599	Colobus vellerosus (I.Geoffroy Saint-Hilaire, 1834)	6075599	Colobus vellerosus (I.Geoffroy Saint-Hilaire, 1834)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus vellerosus	6075599	CR
7549160	Sapajus xanthosternos (Wied-Neuwied, 1826)	7549160	Sapajus xanthosternos (Wied-Neuwied, 1826)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Sapajus	4827386	Sapajus xanthosternos	7549160	CR
4266975	Microcebus tavaratra Rasoloarison, Goodman & Ganzhorn, 2000	4266975	Microcebus tavaratra Rasoloarison, Goodman & Ganzhorn, 2000	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus tavaratra	4266975	VU
2436418	Eulemur mongoz (Linnaeus, 1766)	2436418	Eulemur mongoz (Linnaeus, 1766)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur mongoz	2436418	CR
5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire, 1812	5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire, 1812	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus javanicus	5786064	CR
2436566	Chlorocebus aethiops (Linnaeus, 1758)	2436566	Chlorocebus aethiops (Linnaeus, 1758)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus aethiops	2436566	LC
4267246	Ateles geoffroyi vellerosus Gray, 1866	4267246	Ateles geoffroyi vellerosus Gray, 1866	33	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	EN
2436415	Hapalemur aureus Meier, Albignac, Peyriéras, Rumpler & Wright, 1987	2436415	Hapalemur aureus Meier, Albignac, Peyriéras, Rumpler & Wright, 1987	64	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Hapalemur	2436413	Hapalemur aureus	2436415	CR
4827386	Sapajus Kerr, 1792	4827386	Sapajus Kerr, 1792	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Sapajus	4827386			NE
5707389	Cercopithecus mitis opisthostictus Sclater, 1894	5707389	Cercopithecus mitis opisthostictus Sclater, 1894	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	LC
4266976	Microcebus ravelobensis Zimmerman, Ehresmann, Zeitemann, Radespiel, Randrianambinina & Rakotoarison, 1997	4266976	Microcebus ravelobensis Zimmerman, Ehresmann, Zeitemann, Radespiel, Randrianambinina & Rakotoarison, 1997	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus ravelobensis	4266976	VU
4267130	Simias concolor Miller, 1903	4267130	Simias concolor Miller, 1903	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Simias	4267129	Simias concolor	4267130	CR
4267277	Symphalangus syndactylus (Raffles, 1821)	4267277	Symphalangus syndactylus (Raffles, 1821)	69	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Symphalangus	4267276	Symphalangus syndactylus	4267277	EN
5219538	Callithrix kuhlii Coimbra-Filho, 1985	5219538	Callithrix kuhlii Coimbra-Filho, 1985	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Callithrix	2436453	Callithrix kuhlii	5219538	VU
8495760	Pithecia pissinattii Marsh, 2014	8495760	Pithecia pissinattii Marsh, 2014	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia pissinattii	8495760	DD
4266987	Piliocolobus kirkii (Gray, 1868)	4266987	Piliocolobus kirkii (Gray, 1868)	106	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus kirkii	4266987	EN
8827576	Callithrix aurita (É.Geoffroy Saint-Hilaire, 1812)	8827576	Callithrix aurita (É.Geoffroy Saint-Hilaire, 1812)	63	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Callithrix	2436453	Callithrix aurita	8827576	EN
4266928	Lepilemur ankaranensis Rumpler & Albignac, 1975	4266928	Lepilemur ankaranensis Rumpler & Albignac, 1975	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur ankaranensis	4266928	EN
2436612	Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)	2436612	Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)	636	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca radiata	2436612	VU
4266932	Eulemur cinereiceps (A.Grandidier & A.Milne-Edwards, 1890)	4266932	Eulemur cinereiceps (A.Grandidier & A.Milne-Edwards, 1890)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur cinereiceps	4266932	CR
7261989	Saimiri sciureus sciureus	2436661	Saimiri sciureus (Linnaeus, 1758)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri sciureus	2436661	LC
5707328	Presbytis melalophos mitrata Eschscholtz, 1821	7717621	Presbytis mitrata Eschscholtz, 1821	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis mitrata	7717621	VU
9498920	Cheracebus purinus (Thomas, 1927)	9264949	Cheracebus torquatus (Hoffmannsegg, 1807)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cheracebus	9057356	Cheracebus torquatus	9264949	LC
9527247	Cheracebus lucifer (Thomas, 1914)	9527247	Cheracebus lucifer (Thomas, 1914)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cheracebus	9057356	Cheracebus lucifer	9527247	LC
2436476	Saguinus leucopus (Günther, 1877)	2436476	Saguinus leucopus (Günther, 1877)	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus leucopus	2436476	VU
4266942	Hapalemur occidentalis Rumpler, 1975	4266942	Hapalemur occidentalis Rumpler, 1975	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Hapalemur	2436413	Hapalemur occidentalis	4266942	VU
